reporting_year,lea_code,lea_name,school_code,school_name,sbe_region,grade_span,title_1,missed_days,subgroup,spg_grade,spg_score,ach_score,eg_score,eg_status,eg_index,rd_spg_grade,rd_spg_score,rdgs_ach_score,rd_eg_score,rd_eg_status,rd_eg_index,ma_spg_grade,ma_spg_score,mags_ach_score,ma_eg_score,ma_eg_status,ma_eg_index,aaa_score,scgs_score,elp_score,cgrs_score,bi_score,awa_score,mcr_score,asm_option,k2_feeder,use_3yr,use_alt_weight
2019,010,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,1,BLCK,D,49,42.7,72.3,Met,-1.54,N/A,,,,,,N/A,,,,,,22.4,,,68.3,22.6,40.5,83.3,,,,
2019,010,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,1,HISP,C,61,55.5,83.6,Met,1.46,N/A,,,,,,N/A,,,,,,43.9,,,74.2,33.3,44.1,86.5,,,,
2019,010,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,1,WHTE,D,49,43.9,69,NotMet,-2.2,N/A,,,,,,N/A,,,,,,32.3,,,53.5,51.1,,,,,,
2019,010,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,1,EDS,D,54,48.1,78.9,Met,-0.21,N/A,,,,,,N/A,,,,,,35.7,,,65.4,30.6,48.8,81.1,,,,
2019,010,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,1,ELS,F,32,20,80.2,Met,0.1,N/A,,,,,,N/A,,,,,,20,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010348,Graham High,Piedmont-Triad,09-12,,1,SWD,F,27,16.7,67.2,NotMet,-2.56,N/A,,,,,,N/A,,,,,,9.2,,,41.7,<5,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,ALL,F,37,33.7,52.3,NotMet,-8.59,F,36,31,57,NotMet,-5.79,F,35,30.7,54.4,NotMet,-7.36,30.9,58.6,5.6,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,BLCK,F,31,24.5,59.1,NotMet,-4.49,N/A,,,,,,N/A,,,,,,21,46.6,,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,HISP,D,40,35.3,58,NotMet,-5.16,N/A,,,,,,N/A,,,,,,33.6,62.1,5.8,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,MULT,F,36,27.1,72,Met,-1.59,N/A,,,,,,N/A,,,,,,27.1,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,WHTE,D,46,43,58.3,NotMet,-4.97,N/A,,,,,,N/A,,,,,,38.8,65.2,,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,EDS,F,35,31.2,51.8,NotMet,-8.87,N/A,,,,,,N/A,,,,,,28.7,54.5,6.2,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,ELS,F,31,24,59.2,NotMet,-4.45,N/A,,,,,,N/A,,,,,,26.4,34.3,5.6,,,,,,,,
2019,010,Alamance-Burlington Schools,010350,Graham Middle,Piedmont-Triad,06-08,Y,1,SWD,F,23,9.8,73.6,Met,-1.27,N/A,,,,,,N/A,,,,,,8.2,18.2,,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,ALL,D,48,39.5,84,Met,1.62,D,42,33.6,75.7,Met,-0.86,D,48,37.1,90,Exceeded,4.04,35.3,48.7,78.1,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,BLCK,F,37,27.2,77.7,Met,-0.46,N/A,,,,,,N/A,,,,,,27.2,27.3,,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,HISP,D,42,31.5,86.2,Exceeded,2.48,N/A,,,,,,N/A,,,,,,31.5,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,MULT,C,63,62.5,,,,N/A,,,,,,N/A,,,,,,62.5,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,WHTE,C,56,49,84,Met,1.6,N/A,,,,,,N/A,,,,,,49,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,EDS,F,39,28.4,81.9,Met,0.78,N/A,,,,,,N/A,,,,,,26.3,40.4,,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,ELS,C,55,47.2,84.3,Met,1.72,N/A,,,,,,N/A,,,,,,34.2,,78.1,,,,,,,,
2019,010,Alamance-Burlington Schools,010351,Grove Park Elementary,Piedmont-Triad,PK-05,Y,1,SWD,F,22,7.6,80.8,Met,0.35,N/A,,,,,,N/A,,,,,,7.6,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,ALL,B,76,69.9,100,Exceeded,13.43,C,67,60.1,94.4,Exceeded,6.68,B,82,76.9,100,Exceeded,12,68.5,86.2,18.8,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,ASIA,A,88,88.1,86.6,Exceeded,2.64,N/A,,,,,,N/A,,,,,,88.1,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,BLCK,C,69,61.7,95.7,Exceeded,7.43,N/A,,,,,,N/A,,,,,,59.4,76.5,,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,HISP,B,72,65.6,95.6,Exceeded,7.38,N/A,,,,,,N/A,,,,,,61.7,87.7,,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,MULT,C,68,63.6,87.8,Exceeded,3.12,N/A,,,,,,N/A,,,,,,63.6,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,WHTE,B,80,76,97.2,Exceeded,8.37,N/A,,,,,,N/A,,,,,,74,87.4,,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,EDS,C,68,59.8,100,Exceeded,11.45,N/A,,,,,,N/A,,,,,,56.4,81.5,,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,ELS,C,61,52.1,94.6,Exceeded,6.79,N/A,,,,,,N/A,,,,,,57.2,,18.8,,,,,,,,
2019,010,Alamance-Burlington Schools,010353,Hawfields Middle,Piedmont-Triad,06-08,,1,SWD,F,38,24.5,90.7,Exceeded,4.45,N/A,,,,,,N/A,,,,,,21.4,41.2,,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,ALL,D,43,34.5,78.7,Met,-0.25,D,46,36.5,81.6,Met,0.64,D,41,29.9,85.2,Exceeded,2.08,33.2,29.2,57.4,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,BLCK,F,36,24.5,80.9,Met,0.38,N/A,,,,,,N/A,,,,,,25.4,19,,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,HISP,D,50,42.2,80.8,Met,0.32,N/A,,,,,,N/A,,,,,,40.4,31.8,57.6,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,MULT,F,30,30,,,,N/A,,,,,,N/A,,,,,,30,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,WHTE,D,42,34.1,74.6,Met,-1.08,N/A,,,,,,N/A,,,,,,34.1,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,EDS,D,40,30,78.6,Met,-0.27,N/A,,,,,,N/A,,,,,,30.2,29,,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,ELS,D,45,35.8,82.5,Met,1,N/A,,,,,,N/A,,,,,,26.4,,57.4,,,,,,,,
2019,010,Alamance-Burlington Schools,010354,Harvey R Newlin Elementary,Piedmont-Triad,PK-05,Y,1,SWD,F,18,18,,,,N/A,,,,,,N/A,,,,,,18,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,ALL,D,46,39.8,71.5,Met,-1.7,D,46,38.2,77.3,Met,-0.53,F,39,31.1,70.4,Met,-1.91,34.6,44.2,65.4,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,BLCK,D,41,32,76.1,Met,-0.77,N/A,,,,,,N/A,,,,,,32,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,HISP,D,47,41.1,69.4,NotMet,-2.12,N/A,,,,,,N/A,,,,,,33.5,40.8,64.9,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,WHTE,D,49,41.9,75.3,Met,-0.94,N/A,,,,,,N/A,,,,,,41.9,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,EDS,F,37,27.7,75.1,Met,-0.97,N/A,,,,,,N/A,,,,,,23.5,27.1,57.6,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,ELS,D,47,40.2,74.1,Met,-1.17,N/A,,,,,,N/A,,,,,,28.7,42.5,65.4,,,,,,,,
2019,010,Alamance-Burlington Schools,010357,Haw River Elementary,Piedmont-Triad,PK-05,Y,1,SWD,F,26,13.5,74.4,Met,-1.12,N/A,,,,,,N/A,,,,,,13.5,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,ALL,D,42,34.9,72.3,Met,-1.53,F,39,29.8,75,Met,-0.99,D,45,36.5,80.1,Met,0.05,33.1,39.4,46.9,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,BLCK,F,37,26.3,77.9,Met,-0.42,N/A,,,,,,N/A,,,,,,25.7,29.5,,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,HISP,D,49,41.9,75.1,Met,-0.98,N/A,,,,,,N/A,,,,,,39.6,47.6,46.7,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,MULT,F,34,34,,,,N/A,,,,,,N/A,,,,,,34,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,WHTE,D,49,43.2,70.1,Met,-1.98,N/A,,,,,,N/A,,,,,,43.2,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,EDS,F,36,26.5,74.6,Met,-1.08,N/A,,,,,,N/A,,,,,,26.1,29,,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,ELS,D,44,34.5,81.1,Met,0.44,N/A,,,,,,N/A,,,,,,29.5,,46.9,,,,,,,,
2019,010,Alamance-Burlington Schools,010358,Hillcrest Elementary,Piedmont-Triad,PK-05,Y,1,SWD,F,27,13.2,81.8,Met,0.72,N/A,,,,,,N/A,,,,,,13.2,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,ALL,C,59,53.8,81.7,Met,0.7,N/A,,,,,,N/A,,,,,,26.1,,7.9,73.6,76.3,46.9,87.8,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,BLCK,C,56,51.3,77,Met,-0.6,N/A,,,,,,N/A,,,,,,18.3,,,76.8,71.6,42.9,85.7,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,HISP,C,60,53.5,83.7,Met,1.51,N/A,,,,,,N/A,,,,,,28,,8.1,78.4,75.8,45.1,92.2,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,WHTE,D,49,49.3,,,,N/A,,,,,,N/A,,,,,,41.7,,,56.8,,,,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,EDS,C,59,53.9,81.2,Met,0.51,N/A,,,,,,N/A,,,,,,26.8,,,73.9,77,46,86.8,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,ELS,F,39,28.4,80.8,Met,0.33,N/A,,,,,,N/A,,,,,,9.1,,7.9,61.4,56.8,,,,,,
2019,010,Alamance-Burlington Schools,010360,Hugh M Cummings High,Piedmont-Triad,09-12,,1,SWD,D,43,34.1,77.1,Met,-0.57,N/A,,,,,,N/A,,,,,,13.6,,,50,52.8,,38.9,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,ALL,C,66,68.5,56.6,NotMet,-6.03,B,72,70.2,80.5,Met,0.23,C,65,67.8,53.1,NotMet,-8.14,69,65.9,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,BLCK,C,55,52.2,68,NotMet,-2.39,N/A,,,,,,N/A,,,,,,52.2,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,HISP,C,57,53.5,68.8,NotMet,-2.23,N/A,,,,,,N/A,,,,,,53.5,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,MULT,C,67,66.7,,,,N/A,,,,,,N/A,,,,,,66.7,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,WHTE,B,77,80.3,61.6,NotMet,-3.68,N/A,,,,,,N/A,,,,,,81.3,75,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,EDS,D,54,52.9,58.8,NotMet,-4.69,N/A,,,,,,N/A,,,,,,52.6,54.5,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,ELS,D,48,39.6,79.2,Met,-0.16,N/A,,,,,,N/A,,,,,,39.6,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010362,Marvin B Smith Elementary,Piedmont-Triad,PK-05,,1,SWD,F,33,33.3,,,,N/A,,,,,,N/A,,,,,,33.3,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,ALL,D,52,45.3,80.2,Met,0.1,D,45,37,75.8,Met,-0.83,C,55,47.5,84.9,Met,1.98,42.3,63.3,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,BLCK,D,42,32.1,80.1,Met,0.05,N/A,,,,,,N/A,,,,,,32.1,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,HISP,D,53,45.4,84.3,Met,1.73,N/A,,,,,,N/A,,,,,,45.4,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,MULT,C,62,61.8,,,,N/A,,,,,,N/A,,,,,,61.8,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,WHTE,D,49,43.3,72.9,Met,-1.41,N/A,,,,,,N/A,,,,,,43.3,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,EDS,D,45,37.8,75.3,Met,-0.94,N/A,,,,,,N/A,,,,,,37.8,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,ELS,D,54,45.8,85.4,Exceeded,2.17,N/A,,,,,,N/A,,,,,,45.8,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010364,North Graham Elementary,Piedmont-Triad,PK-05,Y,1,SWD,F,24,8.3,84.6,Met,1.87,N/A,,,,,,N/A,,,,,,8.3,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,ALL,D,54,50.2,67.4,NotMet,-2.52,D,54,49.4,74.8,Met,-1.03,D,48,44.4,63.5,NotMet,-3.29,46.9,69.4,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,BLCK,F,37,27.7,74.8,Met,-1.04,N/A,,,,,,N/A,,,,,,27.7,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,HISP,D,53,47.5,76.7,Met,-0.66,N/A,,,,,,N/A,,,,,,47.5,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,WHTE,C,56,53.8,66.2,NotMet,-2.75,N/A,,,,,,N/A,,,,,,53.8,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,EDS,D,48,41.4,74.6,Met,-1.08,N/A,,,,,,N/A,,,,,,36.2,66.7,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,ELS,D,50,50,,,,N/A,,,,,,N/A,,,,,,50,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010372,Pleasant Grove Elementary,Piedmont-Triad,PK-05,Y,1,SWD,F,29,17.1,77.1,Met,-0.57,N/A,,,,,,N/A,,,,,,17.1,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,ALL,C,55,50,76,Met,-0.79,D,51,45.2,74.5,Met,-1.09,D,52,45.2,78.5,Met,-0.3,45.2,61.9,64.5,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,ASIA,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,BLCK,D,40,32.4,71.7,Met,-1.66,N/A,,,,,,N/A,,,,,,32.4,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,HISP,C,58,53.3,78.2,Met,-0.36,N/A,,,,,,N/A,,,,,,48.9,64.2,62.5,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,MULT,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,WHTE,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,EDS,D,49,43.6,70.9,Met,-1.82,N/A,,,,,,N/A,,,,,,37.6,59.6,65.8,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,ELS,C,55,49.1,78.3,Met,-0.33,N/A,,,,,,N/A,,,,,,41.7,58.3,64.5,,,,,,,,
2019,010,Alamance-Burlington Schools,010374,R Homer Andrews Elementary,Piedmont-Triad,PK-05,Y,1,SWD,F,23,9.6,78.2,Met,-0.36,N/A,,,,,,N/A,,,,,,9.6,,,,,,,,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,ALL,ALT,,,,,,ALT,,,,,,ALT,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,AMIN,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,ASIA,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,BLCK,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,HISP,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,MULT,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,WHTE,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,EDS,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,ELS,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010378,Ray Street Academy,Piedmont-Triad,0K-12,,1,SWD,ALT,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,B,,,
2019,010,Alamance-Burlington Schools,010380,South Graham Elementary,Piedmont-Triad,PK-05,Y,1,ALL,D,51,46.4,71.3,Met,-1.74,D,48,41.3,76.3,Met,-0.73,D,54,49.3,73.3,Met,-1.33,45.3,50,50.6,,,,,,,,
2019,010,Alamance-Burlington Schools,010380,South Graham Elementary,Piedmont-Triad,PK-05,Y,1,AMIN,I,,,,,,N/A,,,,,,N/A,,,,,,,,,,,,,,,,
